PinNum,Shrt_Desc,Trans_Fat,Water,Calories,Protein,Total Fat,Carbohydrt,Fiber_TD,Ash,Calcium,Phosphorus,Iron,Sodium,Potassium,Magnesium,Zinc,Copper,Manganese,Selenium,Vit_A,Vit_E,Thiamin,Riboflavin,Niacin,Panto_acid,Vit_B6,Folate,Vit_B12,Vit_C,FA_Sat,FA_Mono,FA_Poly,Cholestrl,GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2,Refuse_Pct,WaterAmount,AlcoholContent,FlavorContent,Added_Sugars,Sugars,Vitamin D,Sugar Alcohols
4933,Dill Oleoresin 11-05,1,1,882,0,98,0,0,1,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,73,11,0,0,0,0,0,0,0,0,0,,,,
4943,Lemon Juice Conc. 2309,0,0,157,2,1,35,2,0,45,0,0.65,5,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,,,,
4946,Red Port Reduction,0,28.14,290,0.51,0,68.5,0.5,1.25,110,0,2.4,75.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,62.34,,
4956,Papaya Puree Conc. 25 Brix,0,75,91.9,1.38,0.138,23,1.15,0,21.85,29.9,1.84,23.5,425.5,0,0,0,0,0,1840,0,0.069,0.138,0.805,0,0,0,0,151.8,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5003,Bay Aquaresin 26-01-19,1,1,863,0,97,2,0,2,25,0,4,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,55,29,0,0,0,0,0,0,0,0,0,,,,
5004,Paprika Auaresin 02-040-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5006,"Celery, Sweet Aquaresin 09-07-19",1,1,859,0,95,1,0,3,25,0,4,350,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,14,53,28,0,0,0,0,0,0,0,0,0,,,,
5013,Dillweed Aquaresin 11-02-19,1,1,891,0,99,0,0,1,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,79,7,0,0,0,0,0,0,0,0,0,,,,
5014,Coffee Freeze Dried,0,3.1,241,12.2,0.5,41.1,0,8.8,141,303,4.41,37,3535,327,0.35,0.14,0,0,0,0,0,0,0,0.1,0.03,0,0,0,0.2,0.04,0.2,0,0,0,0,0,0,0,0,0,,,,
5044,St. Johns Bread SE  27342801,0,15,110,0.6,0,28,0,1.7,129.5,0,6.35,48.3,345,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.2299995,0,,,
5063,Chipotle Oleoresin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5079,Pepper (Black) Aquaresin 03-20-19,0,4,657,0,55,41,0,0,14,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6,16,0,0,0,0,0,0,0,0,0,,,,
5177,Coffee Solid Extract 27-3-098-0,0,31.3,220,5.2,0.21,44.82,0,3.79,61.18,0,1.89,17.02,1511.21,140.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5241,Charsol Mesquite MP-15-005        No Sugars,0,68,52,0,2,7,0,0.2,6.2,0.1,0.1,1.3,1,1.9,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5270,Thyme Aquaresin 35-01-19,1,1,854,0,94,2,0,3,25,0,4,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,41,40,0,0,0,0,0,0,0,0,0,,,,
5280,Smoke Aro P-50,0.1,2,236,0,23,8,0,0.1,1,10,1,25,10,1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,2,17,4,0,0,0,0,0,0,0,0,0,,,,
5478,Cocoa Powder 10E4,0.5,3.5,239,23.1,10.5,9.5,31.8,9.2,160,750,40,20,3660,580,8,5,0,0,0,2.3,0.2,0.2,18.3,1.9,0.1,0,0,0,6.4,3.7,0.4,0,0,0,0,0,0,0,0,0,-1,0.6,0,
5543,Roastin' 2002,2,2,900,0,100,0,0,3,0.1,0.2,0.1,1.8,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,15,48,37,10,0,0,0,0,0,0,0,0,,,,
5555,Espresso SD Coffee,0,3.1,241,12.2,0.25,41.1,0,8.8,141,303,4.41,37,3535,329,0.35,0.14,0,0,0,0,0.01,0.07,28.17,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5562,Charsol C-10,0,75,88,0,0,0,0,0.1,3.4,0.1,0.1,1.5,1,1.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5563,Charsol Applewood 2502,0,55,154,0,0,0,0,0.1,3.4,0.1,0.1,1.5,1,1.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5634,Coriander Aquaresin 30-01-19,1,2,858,0,94,3,0,3,25,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,50,29,0,0,0,0,0,0,0,0,0,,,,
5635,Clove Aquaresin 05-01-19,1,1,852,0,92,5,0,2,26,0,4,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,36,0,0,0,0,0,0,0,0,0,,,,
5640,Cinnamon Powder,0,0,260,4,3,80,54,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,,,,
5657,Natural Roast Flavor RA09030-OS,0.5,2,791,3.5,85,7,0.5,2.2,1.2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,69,8,0,0,0,0,0,0,0,0,0,-1,7,,
5706,Corn Syrup High Fructose 5500,0,23,298,0,0,77,0,0.03,0,0,0.003,1,0.1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5724,Red Raspberry Juice Concentrate 65 Brix,0,23,252,3.2,3,53,1,0,81,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5725,Cocoa Extract 3009 Premium OC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
5726,Cocoa Treatarome OC 9900 Dark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,
5736,Gelatin 250 Bloom 40 Mesh,0,12.5,360,85,0,0,0,2,0.1,0.05,0.002,0.5,0.1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5835,Corn Starch Novation 9230,0.01,12,350,0.5,0.15,87,1,0.25,25,0,0.5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,,,,
5851,White Cheddar Cheese Blend FFE-5532,0.5,4,418,20,14,50,0,0,815,0,0.6,2311,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,1.3,7.8,0,0,53,0,0,0,0,0,0,0,0,,,,
5861,Zeus Hops co2 Extract,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,
5912,Sodium Alginate,0,0,280,0,0,70,70,0,0,0,0,11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5928,Radia 7102K,0.5,0.1,680,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5991,Natural Cheddar Cheese Flavor WONF,0.05,4.35,325.7,18.15,8.264,44.68,0.146,9.142,709.3,670.7,0.473,3904,883.4,16.81,0,0,0,0,492,0,0.14,0.89,0.32,0,0,0,0,1.1,7.953,0.015,0.242,61.62,0,0,0,0,0,0,0,0,,,,
5995,Syrup Base,0,33.45,265.5,0,0,66.37,0,0.012,0.356,0.711,0.023,10.27,0.751,0.008,0.011,0.015,0.002,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
6004,Yeast Extract LS/HP Enhancer 1070,0,5,331.9,69.34,0.07,13.5,7.4,11.81,260,870,3.1,2100,4200,220,0,1.9,0,0,44,0,1.6,8.59,62.3,5.2,0.46,0,0,1.13,0.04,0,0,1,0,0,0,0,0,0,0,0,,,,
6110,Caramel Color 1x Acid Proof AP100 Liquid,0,36.6,160,0,0,58,12,2.4,5,5,1,700,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
6403,Safflower Oil High Oleic,0,0,884,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,75,16,0,0,0,0,0,0,0,0,0,,,,
6860,Yeast Extract Low Salt 1000,0,6,308,69.19,0.27,7.27,2.64,13.11,0,0,2.27,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
6894,Black Tea Extract WONF,0,65,193,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1.85,0,0
6938,Invert Sugar,0,18,320,0,0,79.7,0,2.3,20,0,1,0,0,0,0,0,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
7097,Charsol Cherrywood 2514,0,55,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0
7150,Corn syrup 25/42,0.1,22,311,0.05,0.1,77.7,0.1,0.3,0.05,0.01,0.3,100,0.1,5,1,0.1,0.05,0.1,15,0,0.05,0.01,0.05,0.3,0.05,0,0.3,0.05,0,0,0,0.1,0,0,0,0,0,0,0,0,,15,0,0
7205,Sam Adams Boston Lager,0,92.69,51.17,0.58,0,5.26,0,0,0,0,0,3.51,78.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42999995,41.5600014,,,,
7216,Inactive Dried Brewers Yeast,0,8.37,355,46.5,2,40,0.2,0,0.25,1.5,150,0.4,2,0.4,110,25,20,2,30,0,64,14,84,0,0,11.4,0,440,1.13,0.86,0.09,0,0,0,0,0,0,0,0,11.5,,,,
7283,Grillin CB200-SF-005,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
7284,Grill Flavor Liquid 447008986300,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
7298,Safflower Oil High Oleic NOC,0,0,884,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,75,16,0,0,0,0,0,0,0,0,0,,,,
7342,Sunflower Oil High Oleic,0,0,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,82,10,0,0,0,0,0,0,0,0,0,,,,
7343,Sunflower Oil High Oleic  Organic,0,0,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,78,13,0,0,0,0,0,0,0,0,0,,,,
7365,Natural Yeast Extract Special Dark 1021-YE,0,4,285,37.5,1.1,31.4,1.2,26,0,0,0.9,8580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.69,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0
7384,Cocoa Extract 3009 Premium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,
7480,Yeast Extract Prime Lyfe 170A,0,0,337,63,0.1,21.5,2.9,11,123,0,1,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
7563,Chardex Applewood 6023-GF,0,6,356,0.2,0.2,56.2,0,0.6,31,55,0,55,5.5,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9250,EMC Replacer,0.07,4.162,318.3,11.24,0.261,67.75,0.22,7.266,138.7,115.9,1.844,1699,556.6,22.59,0,0.199,0,0,205,0,0.13,0.58,0.33,0.37,0,0,0,0.33,0.187,0,0,17.94,0,0,0,0,0,0,0,1,,,,
7395,Molasses Quick Flo,0,0,60,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,
